merge_distance,distance_jump
1.1224507876482142,0.0008560874439194066
1.1272260773580787,0.004775289709864516
1.129848325200341,0.002622247842262393
1.1316954454326253,0.0018471202322842828
1.1319492827502635,0.0002538373176381725
1.132974335221075,0.0010250524708115272
1.1348684446288426,0.0018941094077675746
1.1355591376677603,0.0006906930389176669
1.1359233167549678,0.000364179087207539
1.1359783471226865,5.503036771870029e-05
1.1369195180568243,0.0009411709341378138
1.1380005874416304,0.0010810693848060104
1.1383562955332522,0.0003557080916218869
1.13905582880062,0.0006995332673678245
1.1403691708367476,0.0013133420361275405
1.1405256360581226,0.00015646522137502394
1.1405289990799397,3.3630218170266346e-06
1.1421737168835007,0.0016447178035610133
1.1440904539071266,0.0019167370236259362
1.144899125096727,0.000808671189600485
1.145644445098915,0.0007453200021878548
1.145764575590934,0.00012013049201908821
1.147444778911035,0.0016802033201008815
1.1488382125905763,0.001393433679541367
1.1505681857879202,0.0017299731973439147
1.1509821656367232,0.0004139798488029811
1.1553128687298848,0.004330703093161636
1.1558074359675197,0.0004945672376348575
1.1576129577190621,0.0018055217515424715
1.159808588263391,0.0021956305443289192
1.1603223313005113,0.0005137430371202623
1.1636969531829557,0.0033746218824444174
1.1645027259350487,0.0008057727520929259
1.1650054282704894,0.0005027023354406968
1.167061221493672,0.0020557932231826115
1.1714890746403384,0.004427853146666383
1.171795692693472,0.0003066180531337004
1.1725942476803501,0.0007985549868780861
1.1727453753740755,0.0001511276937253836
1.1732496801800119,0.0005043048059363286
1.1742260510887639,0.0009763709087520223
1.174379582778363,0.0001535316895990846
1.1761592103657041,0.0017796275873411815
1.1775505296164241,0.0013913192507200023
1.178058734048142,0.0005082044317179513
1.1788665033744792,0.0008077693263370822
1.178989462679465,0.00012295930498584795
1.1795741797786272,0.0005847170991621908
1.182836929531398,0.003262749752770855
1.183108162133209,0.00027123260181083353
1.1831776189625303,6.94568293213571e-05
1.1840619494255944,0.0008843304630641313
1.1855078696325472,0.0014459202069527777
1.187236586982239,0.0017287173496918218
1.1908591050009116,0.003622518018672638
1.190972146836348,0.00011304183543625612
1.1923532374201662,0.0013810905838183007
1.1936389854380196,0.0012857480178534164
1.193896676105146,0.00025769066712633126
1.19430864342628,0.00041196732113402135
1.1955915384015703,0.0012828949752903274
1.1957053128428323,0.00011377444126203784
1.198527910266077,0.002822597423244755
1.2006235702750987,0.002095660009021616
1.2010722136206065,0.00044864334550775986
1.2023639768897814,0.001291763269174906
1.2025777680712046,0.00021379118142328402
1.2036361590534377,0.0010583909822330373
1.2050320607412488,0.0013959016878111186
1.2056256614835479,0.000593600742299083
1.2066961713343587,0.001070509850810808
1.207089815917119,0.0003936445827603663
1.2082727356099139,0.001182919692794826
1.2098691687625158,0.0015964331526019393
1.2100323818592087,0.00016321309669287132
1.2123172607125379,0.0022848788533291753
1.2126110471097789,0.00029378639724098043
1.2137231200287204,0.0011120729189415535
1.2139897226754193,0.0002666026466988658
1.2140582058411282,6.848316570895463e-05
1.2160970955291428,0.002038889688014578
1.2162803947059264,0.0001832991767836134
1.2164812309965272,0.0002008362906007477
1.21744004396812,0.0009588129715927263
1.2188032659437105,0.0013632219755905783
1.218881134505679,7.786856196845271e-05
1.219639303110968,0.0007581686052891001
1.2196836973123935,4.439420142543504e-05
1.224018900300511,0.004335202988117626
1.226000133021327,0.001981232720815962
1.226072188492177,7.205547084998543e-05
1.2283184516913792,0.002246263199202181
1.2284719237584054,0.00015347206702620575
1.2284813349831583,9.411224752842173e-06
1.2297314179426628,0.0012500829595045726
1.2299704022609244,0.00023898431826152589
1.2308878836824744,0.0009174814215500149
1.2318587667332086,0.0009708830507342281
1.2328355169546603,0.0009767502214517165
1.2329294409107465,9.392395608620596e-05
1.2347313749891458,0.0018019340783992366
1.235032776763024,0.0003014017738782737
1.235329484703554,0.0002967079405300499
1.2362256233084141,0.0008961386048600417
1.2375776504879075,0.0013520271794933425
1.237768427343353,0.00019077685544544032
1.238926649585858,0.0011582222425050581
1.239479713422584,0.0005530638367259311
1.241182888437374,0.0017031750147900038
1.2417074907110608,0.0005246022736868916
1.2418447285161422,0.00013723780508145822
1.243418308318796,0.0015735798026537129
1.2435156096182187,9.730129942275845e-05
1.2440120350388397,0.000496425420621005
1.2464694524065845,0.002457417367744741
1.2473860444168907,0.0009165920103062497
1.247938446737004,0.0005524023201133321
1.2499527360817466,0.0020142893447425703
1.2506068986903738,0.0006541626086271624
1.250961706313475,0.0003548076231012498
1.251628225513412,0.0006665191999368769
1.2518535571694014,0.00022533165598948024
1.252431986051488,0.0005784288820867012
1.252811707516571,0.00037972146508291615
1.2530991359400194,0.00028742842344842146
1.256391756255373,0.0032926203153536004
1.256700936408981,0.00030918015360792417
1.257409941912059,0.000709005503078064
1.2587984541534574,0.0013885122413983542
1.2589269773525777,0.00012852319912037835
1.2600141282353479,0.001087150882770116
1.2604070799922424,0.0003929517568945773
1.2623019969146863,0.0018949169224438123
1.263562551593987,0.0012605546793007516
1.2640057861119398,0.00044323451795280633
1.2641313555565976,0.00012556944465780262
1.2645923427745727,0.0004609872179750507
1.2658617217695192,0.0012693789949465017
1.2665750576094192,0.0007133358399000755
1.267835832018793,0.0012607744093737772
1.270150782573679,0.002314950554886064
1.2710982261822887,0.0009474436086096549
1.271838901225983,0.0007406750436942389
1.2721494966126248,0.00031059538664179875
1.2726594708433212,0.0005099742306964306
1.2728996762914586,0.0002402054481374094
1.273546196725402,0.0006465204339434205
1.2736930027608822,0.00014680603548011817
1.2740339946345247,0.0003409918736425599
1.2747867344851278,0.0007527398506030902
1.2755804741643555,0.0007937396792276896
1.2785252933214954,0.002944819157139955
1.2788022961700205,0.0002770028485250542
1.2833069779995046,0.004504681829484047
1.283488697151354,0.00018171915184939103
1.285289560647472,0.001800863496117966
1.2864858385461233,0.0011962778986513989
1.2869164547371552,0.0004306161910319073
1.2897050063785735,0.0027885516414183353
1.2899473705129287,0.00024236413435518855
1.2906432843971962,0.000695913884267485
1.2937227259399606,0.003079441542764405
1.2967503854382298,0.0030276594982692195
1.2974813323745913,0.0007309469363614429
